image_id,split,source_image_path,source_xml_path,yolo_label_path,source_object_count,converted_object_count,max_coordinate_delta_px,minimum_matched_iou,mean_matched_iou,unmatched_source_boxes,unmatched_converted_boxes,very_small_box_count,duplicate_group_id,duplicate_crosses_split,automated_status,automated_reasons
levle0_497,val,data/raw/acne04/Classification/JPEGImages/levle0_497.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_497.xml,data/processed/acne04_yolo/labels/val/levle0_497.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_498,train,data/raw/acne04/Classification/JPEGImages/levle0_498.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_498.xml,data/processed/acne04_yolo/labels/train/levle0_498.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_499,test,data/raw/acne04/Classification/JPEGImages/levle0_499.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_499.xml,data/processed/acne04_yolo/labels/test/levle0_499.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_5,train,data/raw/acne04/Classification/JPEGImages/levle0_5.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_5.xml,data/processed/acne04_yolo/labels/train/levle0_5.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_50,train,data/raw/acne04/Classification/JPEGImages/levle0_50.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_50.xml,data/processed/acne04_yolo/labels/train/levle0_50.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_501,train,data/raw/acne04/Classification/JPEGImages/levle0_501.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_501.xml,data/processed/acne04_yolo/labels/train/levle0_501.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_503,train,data/raw/acne04/Classification/JPEGImages/levle0_503.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_503.xml,data/processed/acne04_yolo/labels/train/levle0_503.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_504,val,data/raw/acne04/Classification/JPEGImages/levle0_504.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_504.xml,data/processed/acne04_yolo/labels/val/levle0_504.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_505,train,data/raw/acne04/Classification/JPEGImages/levle0_505.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_505.xml,data/processed/acne04_yolo/labels/train/levle0_505.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_506,train,data/raw/acne04/Classification/JPEGImages/levle0_506.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_506.xml,data/processed/acne04_yolo/labels/train/levle0_506.txt,5,5,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_507,train,data/raw/acne04/Classification/JPEGImages/levle0_507.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_507.xml,data/processed/acne04_yolo/labels/train/levle0_507.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_508,train,data/raw/acne04/Classification/JPEGImages/levle0_508.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_508.xml,data/processed/acne04_yolo/labels/train/levle0_508.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_509,test,data/raw/acne04/Classification/JPEGImages/levle0_509.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_509.xml,data/processed/acne04_yolo/labels/test/levle0_509.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_51,test,data/raw/acne04/Classification/JPEGImages/levle0_51.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_51.xml,data/processed/acne04_yolo/labels/test/levle0_51.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_510,val,data/raw/acne04/Classification/JPEGImages/levle0_510.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_510.xml,data/processed/acne04_yolo/labels/val/levle0_510.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_511,val,data/raw/acne04/Classification/JPEGImages/levle0_511.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_511.xml,data/processed/acne04_yolo/labels/val/levle0_511.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_512,test,data/raw/acne04/Classification/JPEGImages/levle0_512.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_512.xml,data/processed/acne04_yolo/labels/test/levle0_512.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_513,train,data/raw/acne04/Classification/JPEGImages/levle0_513.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_513.xml,data/processed/acne04_yolo/labels/train/levle0_513.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_514,train,data/raw/acne04/Classification/JPEGImages/levle0_514.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_514.xml,data/processed/acne04_yolo/labels/train/levle0_514.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_515,train,data/raw/acne04/Classification/JPEGImages/levle0_515.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_515.xml,data/processed/acne04_yolo/labels/train/levle0_515.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_516,train,data/raw/acne04/Classification/JPEGImages/levle0_516.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_516.xml,data/processed/acne04_yolo/labels/train/levle0_516.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_517,train,data/raw/acne04/Classification/JPEGImages/levle0_517.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_517.xml,data/processed/acne04_yolo/labels/train/levle0_517.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_518,val,data/raw/acne04/Classification/JPEGImages/levle0_518.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_518.xml,data/processed/acne04_yolo/labels/val/levle0_518.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_519,train,data/raw/acne04/Classification/JPEGImages/levle0_519.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_519.xml,data/processed/acne04_yolo/labels/train/levle0_519.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_52,train,data/raw/acne04/Classification/JPEGImages/levle0_52.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_52.xml,data/processed/acne04_yolo/labels/train/levle0_52.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_520,train,data/raw/acne04/Classification/JPEGImages/levle0_520.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_520.xml,data/processed/acne04_yolo/labels/train/levle0_520.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_521,train,data/raw/acne04/Classification/JPEGImages/levle0_521.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_521.xml,data/processed/acne04_yolo/labels/train/levle0_521.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_522,val,data/raw/acne04/Classification/JPEGImages/levle0_522.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_522.xml,data/processed/acne04_yolo/labels/val/levle0_522.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_523,train,data/raw/acne04/Classification/JPEGImages/levle0_523.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_523.xml,data/processed/acne04_yolo/labels/train/levle0_523.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_524,train,data/raw/acne04/Classification/JPEGImages/levle0_524.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_524.xml,data/processed/acne04_yolo/labels/train/levle0_524.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_526,train,data/raw/acne04/Classification/JPEGImages/levle0_526.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_526.xml,data/processed/acne04_yolo/labels/train/levle0_526.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_527,train,data/raw/acne04/Classification/JPEGImages/levle0_527.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_527.xml,data/processed/acne04_yolo/labels/train/levle0_527.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_528,train,data/raw/acne04/Classification/JPEGImages/levle0_528.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_528.xml,data/processed/acne04_yolo/labels/train/levle0_528.txt,5,5,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_529,test,data/raw/acne04/Classification/JPEGImages/levle0_529.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_529.xml,data/processed/acne04_yolo/labels/test/levle0_529.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_53,train,data/raw/acne04/Classification/JPEGImages/levle0_53.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_53.xml,data/processed/acne04_yolo/labels/train/levle0_53.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_530,test,data/raw/acne04/Classification/JPEGImages/levle0_530.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_530.xml,data/processed/acne04_yolo/labels/test/levle0_530.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_531,train,data/raw/acne04/Classification/JPEGImages/levle0_531.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_531.xml,data/processed/acne04_yolo/labels/train/levle0_531.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_532,train,data/raw/acne04/Classification/JPEGImages/levle0_532.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_532.xml,data/processed/acne04_yolo/labels/train/levle0_532.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_54,train,data/raw/acne04/Classification/JPEGImages/levle0_54.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_54.xml,data/processed/acne04_yolo/labels/train/levle0_54.txt,5,5,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_55,train,data/raw/acne04/Classification/JPEGImages/levle0_55.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_55.xml,data/processed/acne04_yolo/labels/train/levle0_55.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_56,test,data/raw/acne04/Classification/JPEGImages/levle0_56.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_56.xml,data/processed/acne04_yolo/labels/test/levle0_56.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_57,train,data/raw/acne04/Classification/JPEGImages/levle0_57.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_57.xml,data/processed/acne04_yolo/labels/train/levle0_57.txt,5,5,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_58,train,data/raw/acne04/Classification/JPEGImages/levle0_58.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_58.xml,data/processed/acne04_yolo/labels/train/levle0_58.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_59,train,data/raw/acne04/Classification/JPEGImages/levle0_59.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_59.xml,data/processed/acne04_yolo/labels/train/levle0_59.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_6,val,data/raw/acne04/Classification/JPEGImages/levle0_6.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_6.xml,data/processed/acne04_yolo/labels/val/levle0_6.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_60,train,data/raw/acne04/Classification/JPEGImages/levle0_60.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_60.xml,data/processed/acne04_yolo/labels/train/levle0_60.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_61,val,data/raw/acne04/Classification/JPEGImages/levle0_61.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_61.xml,data/processed/acne04_yolo/labels/val/levle0_61.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_62,val,data/raw/acne04/Classification/JPEGImages/levle0_62.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_62.xml,data/processed/acne04_yolo/labels/val/levle0_62.txt,5,5,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_63,train,data/raw/acne04/Classification/JPEGImages/levle0_63.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_63.xml,data/processed/acne04_yolo/labels/train/levle0_63.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_64,train,data/raw/acne04/Classification/JPEGImages/levle0_64.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_64.xml,data/processed/acne04_yolo/labels/train/levle0_64.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_66,train,data/raw/acne04/Classification/JPEGImages/levle0_66.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_66.xml,data/processed/acne04_yolo/labels/train/levle0_66.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_67,test,data/raw/acne04/Classification/JPEGImages/levle0_67.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_67.xml,data/processed/acne04_yolo/labels/test/levle0_67.txt,4,4,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_68,train,data/raw/acne04/Classification/JPEGImages/levle0_68.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_68.xml,data/processed/acne04_yolo/labels/train/levle0_68.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_69,val,data/raw/acne04/Classification/JPEGImages/levle0_69.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_69.xml,data/processed/acne04_yolo/labels/val/levle0_69.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_7,train,data/raw/acne04/Classification/JPEGImages/levle0_7.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_7.xml,data/processed/acne04_yolo/labels/train/levle0_7.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_70,train,data/raw/acne04/Classification/JPEGImages/levle0_70.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_70.xml,data/processed/acne04_yolo/labels/train/levle0_70.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_72,train,data/raw/acne04/Classification/JPEGImages/levle0_72.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_72.xml,data/processed/acne04_yolo/labels/train/levle0_72.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_73,train,data/raw/acne04/Classification/JPEGImages/levle0_73.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_73.xml,data/processed/acne04_yolo/labels/train/levle0_73.txt,5,5,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_74,train,data/raw/acne04/Classification/JPEGImages/levle0_74.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_74.xml,data/processed/acne04_yolo/labels/train/levle0_74.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_75,test,data/raw/acne04/Classification/JPEGImages/levle0_75.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_75.xml,data/processed/acne04_yolo/labels/test/levle0_75.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_76,train,data/raw/acne04/Classification/JPEGImages/levle0_76.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_76.xml,data/processed/acne04_yolo/labels/train/levle0_76.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_77,train,data/raw/acne04/Classification/JPEGImages/levle0_77.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_77.xml,data/processed/acne04_yolo/labels/train/levle0_77.txt,3,3,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_78,train,data/raw/acne04/Classification/JPEGImages/levle0_78.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_78.xml,data/processed/acne04_yolo/labels/train/levle0_78.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_79,test,data/raw/acne04/Classification/JPEGImages/levle0_79.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_79.xml,data/processed/acne04_yolo/labels/test/levle0_79.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_8,train,data/raw/acne04/Classification/JPEGImages/levle0_8.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_8.xml,data/processed/acne04_yolo/labels/train/levle0_8.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_80,train,data/raw/acne04/Classification/JPEGImages/levle0_80.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_80.xml,data/processed/acne04_yolo/labels/train/levle0_80.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_81,train,data/raw/acne04/Classification/JPEGImages/levle0_81.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_81.xml,data/processed/acne04_yolo/labels/train/levle0_81.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_82,val,data/raw/acne04/Classification/JPEGImages/levle0_82.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_82.xml,data/processed/acne04_yolo/labels/val/levle0_82.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_83,train,data/raw/acne04/Classification/JPEGImages/levle0_83.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_83.xml,data/processed/acne04_yolo/labels/train/levle0_83.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_85,test,data/raw/acne04/Classification/JPEGImages/levle0_85.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_85.xml,data/processed/acne04_yolo/labels/test/levle0_85.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_86,train,data/raw/acne04/Classification/JPEGImages/levle0_86.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_86.xml,data/processed/acne04_yolo/labels/train/levle0_86.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_87,val,data/raw/acne04/Classification/JPEGImages/levle0_87.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_87.xml,data/processed/acne04_yolo/labels/val/levle0_87.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_88,train,data/raw/acne04/Classification/JPEGImages/levle0_88.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_88.xml,data/processed/acne04_yolo/labels/train/levle0_88.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_89,train,data/raw/acne04/Classification/JPEGImages/levle0_89.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_89.xml,data/processed/acne04_yolo/labels/train/levle0_89.txt,1,1,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_9,train,data/raw/acne04/Classification/JPEGImages/levle0_9.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_9.xml,data/processed/acne04_yolo/labels/train/levle0_9.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_90,train,data/raw/acne04/Classification/JPEGImages/levle0_90.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_90.xml,data/processed/acne04_yolo/labels/train/levle0_90.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_91,train,data/raw/acne04/Classification/JPEGImages/levle0_91.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_91.xml,data/processed/acne04_yolo/labels/train/levle0_91.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_92,test,data/raw/acne04/Classification/JPEGImages/levle0_92.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_92.xml,data/processed/acne04_yolo/labels/test/levle0_92.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_94,train,data/raw/acne04/Classification/JPEGImages/levle0_94.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_94.xml,data/processed/acne04_yolo/labels/train/levle0_94.txt,1,1,0.000000,1.000000,1.000000,0,0,0,2ccdae05d565fc9ef819d95265797441846727b73804094323902594a9ceadd2,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle0_95,train,data/raw/acne04/Classification/JPEGImages/levle0_95.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_95.xml,data/processed/acne04_yolo/labels/train/levle0_95.txt,1,1,0.000000,1.000000,1.000000,0,0,0,5a71adc2b690cdedde439890ed1ae950c16f1cc58cef93b90b37781256dbce1b,false,PASS,
levle0_96,train,data/raw/acne04/Classification/JPEGImages/levle0_96.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_96.xml,data/processed/acne04_yolo/labels/train/levle0_96.txt,1,1,0.000000,1.000000,1.000000,0,0,0,f3cdc89f4d872cf7d23832684598b638bfa78b4b716bc061a41e7b1eed017ae4,false,PASS,
levle0_97,train,data/raw/acne04/Classification/JPEGImages/levle0_97.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_97.xml,data/processed/acne04_yolo/labels/train/levle0_97.txt,2,2,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle0_98,train,data/raw/acne04/Classification/JPEGImages/levle0_98.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_98.xml,data/processed/acne04_yolo/labels/train/levle0_98.txt,2,2,0.000000,1.000000,1.000000,0,0,0,af8003fc89da8bb87c30596ab5a84e7e90843b935e38adbdd5485880095de743,false,PASS,
levle0_99,train,data/raw/acne04/Classification/JPEGImages/levle0_99.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle0_99.xml,data/processed/acne04_yolo/labels/train/levle0_99.txt,2,2,0.000000,1.000000,1.000000,0,0,0,af8003fc89da8bb87c30596ab5a84e7e90843b935e38adbdd5485880095de743,false,PASS,
levle1_0,val,data/raw/acne04/Classification/JPEGImages/levle1_0.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_0.xml,data/processed/acne04_yolo/labels/val/levle1_0.txt,10,10,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_1,train,data/raw/acne04/Classification/JPEGImages/levle1_1.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_1.xml,data/processed/acne04_yolo/labels/train/levle1_1.txt,7,7,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_10,train,data/raw/acne04/Classification/JPEGImages/levle1_10.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_10.xml,data/processed/acne04_yolo/labels/train/levle1_10.txt,17,17,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_100,test,data/raw/acne04/Classification/JPEGImages/levle1_100.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_100.xml,data/processed/acne04_yolo/labels/test/levle1_100.txt,6,6,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_101,test,data/raw/acne04/Classification/JPEGImages/levle1_101.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_101.xml,data/processed/acne04_yolo/labels/test/levle1_101.txt,8,8,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_102,train,data/raw/acne04/Classification/JPEGImages/levle1_102.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_102.xml,data/processed/acne04_yolo/labels/train/levle1_102.txt,8,8,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_103,train,data/raw/acne04/Classification/JPEGImages/levle1_103.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_103.xml,data/processed/acne04_yolo/labels/train/levle1_103.txt,7,7,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_104,train,data/raw/acne04/Classification/JPEGImages/levle1_104.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_104.xml,data/processed/acne04_yolo/labels/train/levle1_104.txt,11,11,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_105,val,data/raw/acne04/Classification/JPEGImages/levle1_105.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_105.xml,data/processed/acne04_yolo/labels/val/levle1_105.txt,7,7,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_106,train,data/raw/acne04/Classification/JPEGImages/levle1_106.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_106.xml,data/processed/acne04_yolo/labels/train/levle1_106.txt,7,7,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_107,train,data/raw/acne04/Classification/JPEGImages/levle1_107.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_107.xml,data/processed/acne04_yolo/labels/train/levle1_107.txt,7,7,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_108,train,data/raw/acne04/Classification/JPEGImages/levle1_108.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_108.xml,data/processed/acne04_yolo/labels/train/levle1_108.txt,7,7,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_109,train,data/raw/acne04/Classification/JPEGImages/levle1_109.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_109.xml,data/processed/acne04_yolo/labels/train/levle1_109.txt,12,12,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_11,test,data/raw/acne04/Classification/JPEGImages/levle1_11.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_11.xml,data/processed/acne04_yolo/labels/test/levle1_11.txt,16,16,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_110,train,data/raw/acne04/Classification/JPEGImages/levle1_110.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_110.xml,data/processed/acne04_yolo/labels/train/levle1_110.txt,9,9,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_111,train,data/raw/acne04/Classification/JPEGImages/levle1_111.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_111.xml,data/processed/acne04_yolo/labels/train/levle1_111.txt,8,8,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_112,test,data/raw/acne04/Classification/JPEGImages/levle1_112.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_112.xml,data/processed/acne04_yolo/labels/test/levle1_112.txt,9,9,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_113,train,data/raw/acne04/Classification/JPEGImages/levle1_113.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_113.xml,data/processed/acne04_yolo/labels/train/levle1_113.txt,8,8,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_114,test,data/raw/acne04/Classification/JPEGImages/levle1_114.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_114.xml,data/processed/acne04_yolo/labels/test/levle1_114.txt,17,17,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
levle1_115,train,data/raw/acne04/Classification/JPEGImages/levle1_115.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle1_115.xml,data/processed/acne04_yolo/labels/train/levle1_115.txt,13,13,0.000000,1.000000,1.000000,0,0,0,,false,PASS,
