image_id,split,source_image_path,source_xml_path,yolo_label_path,source_object_count,converted_object_count,max_coordinate_delta_px,minimum_matched_iou,mean_matched_iou,unmatched_source_boxes,unmatched_converted_boxes,very_small_box_count,duplicate_group_id,duplicate_crosses_split,automated_status,automated_reasons
levle2_70,train,data/raw/acne04/Classification/JPEGImages/levle2_70.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_70.xml,data/processed/acne04_yolo/labels/train/levle2_70.txt,30,30,0.000000,1.000000,1.000000,0,0,0,46417b44b16e0aac18cf592947a2d6e2f6f4ea48bd5b1bf6c8b4893c0fab7533,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_72,train,data/raw/acne04/Classification/JPEGImages/levle2_72.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_72.xml,data/processed/acne04_yolo/labels/train/levle2_72.txt,25,25,0.000000,1.000000,1.000000,0,0,0,fb7acfc404266134438b0e34714416700ae62d723b62e887df9c5ab899f42042,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_89,train,data/raw/acne04/Classification/JPEGImages/levle2_89.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_89.xml,data/processed/acne04_yolo/labels/train/levle2_89.txt,24,24,0.000000,1.000000,1.000000,0,0,10,,false,NEEDS_REVIEW,contains_very_small_box
levle2_90,train,data/raw/acne04/Classification/JPEGImages/levle2_90.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_90.xml,data/processed/acne04_yolo/labels/train/levle2_90.txt,30,30,0.000000,1.000000,1.000000,0,0,14,,false,NEEDS_REVIEW,contains_very_small_box
levle2_92,train,data/raw/acne04/Classification/JPEGImages/levle2_92.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_92.xml,data/processed/acne04_yolo/labels/train/levle2_92.txt,27,27,0.000000,1.000000,1.000000,0,0,23,,false,NEEDS_REVIEW,contains_very_small_box
levle2_93,test,data/raw/acne04/Classification/JPEGImages/levle2_93.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_93.xml,data/processed/acne04_yolo/labels/test/levle2_93.txt,32,32,0.000000,1.000000,1.000000,0,0,19,,false,NEEDS_REVIEW,contains_very_small_box
levle2_96,train,data/raw/acne04/Classification/JPEGImages/levle2_96.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_96.xml,data/processed/acne04_yolo/labels/train/levle2_96.txt,22,22,0.000000,1.000000,1.000000,0,0,0,46417b44b16e0aac18cf592947a2d6e2f6f4ea48bd5b1bf6c8b4893c0fab7533,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle2_97,train,data/raw/acne04/Classification/JPEGImages/levle2_97.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle2_97.xml,data/processed/acne04_yolo/labels/train/levle2_97.txt,24,24,0.000000,1.000000,1.000000,0,0,0,fb7acfc404266134438b0e34714416700ae62d723b62e887df9c5ab899f42042,false,NEEDS_REVIEW,duplicate_group_annotation_counts_differ
levle3_0,train,data/raw/acne04/Classification/JPEGImages/levle3_0.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_0.xml,data/processed/acne04_yolo/labels/train/levle3_0.txt,64,64,0.000000,1.000000,1.000000,0,0,46,,false,NEEDS_REVIEW,contains_very_small_box
levle3_1,train,data/raw/acne04/Classification/JPEGImages/levle3_1.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_1.xml,data/processed/acne04_yolo/labels/train/levle3_1.txt,60,60,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_10,train,data/raw/acne04/Classification/JPEGImages/levle3_10.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_10.xml,data/processed/acne04_yolo/labels/train/levle3_10.txt,65,65,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle3_100,val,data/raw/acne04/Classification/JPEGImages/levle3_100.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_100.xml,data/processed/acne04_yolo/labels/val/levle3_100.txt,58,58,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle3_107,train,data/raw/acne04/Classification/JPEGImages/levle3_107.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_107.xml,data/processed/acne04_yolo/labels/train/levle3_107.txt,53,53,0.000000,1.000000,1.000000,0,0,5,,false,NEEDS_REVIEW,contains_very_small_box
levle3_108,train,data/raw/acne04/Classification/JPEGImages/levle3_108.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_108.xml,data/processed/acne04_yolo/labels/train/levle3_108.txt,56,56,0.000000,1.000000,1.000000,0,0,14,,false,NEEDS_REVIEW,contains_very_small_box
levle3_109,test,data/raw/acne04/Classification/JPEGImages/levle3_109.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_109.xml,data/processed/acne04_yolo/labels/test/levle3_109.txt,52,52,0.000000,1.000000,1.000000,0,0,22,acf8394dd155c64512e3cf445577307615150567a0b42bfa0ec26c5e770963a6,false,NEEDS_REVIEW,contains_very_small_box;duplicate_group_annotation_counts_differ
levle3_110,val,data/raw/acne04/Classification/JPEGImages/levle3_110.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_110.xml,data/processed/acne04_yolo/labels/val/levle3_110.txt,64,64,0.000000,1.000000,1.000000,0,0,24,,false,NEEDS_REVIEW,contains_very_small_box
levle3_118,train,data/raw/acne04/Classification/JPEGImages/levle3_118.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_118.xml,data/processed/acne04_yolo/labels/train/levle3_118.txt,65,65,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_119,train,data/raw/acne04/Classification/JPEGImages/levle3_119.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_119.xml,data/processed/acne04_yolo/labels/train/levle3_119.txt,64,64,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_120,val,data/raw/acne04/Classification/JPEGImages/levle3_120.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_120.xml,data/processed/acne04_yolo/labels/val/levle3_120.txt,63,63,0.000000,1.000000,1.000000,0,0,4,,false,NEEDS_REVIEW,contains_very_small_box
levle3_121,train,data/raw/acne04/Classification/JPEGImages/levle3_121.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_121.xml,data/processed/acne04_yolo/labels/train/levle3_121.txt,53,53,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_123,train,data/raw/acne04/Classification/JPEGImages/levle3_123.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_123.xml,data/processed/acne04_yolo/labels/train/levle3_123.txt,55,55,0.000000,1.000000,1.000000,0,0,50,,false,NEEDS_REVIEW,contains_very_small_box
levle3_125,train,data/raw/acne04/Classification/JPEGImages/levle3_125.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_125.xml,data/processed/acne04_yolo/labels/train/levle3_125.txt,52,52,0.000000,1.000000,1.000000,0,0,20,,false,NEEDS_REVIEW,contains_very_small_box
levle3_126,train,data/raw/acne04/Classification/JPEGImages/levle3_126.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_126.xml,data/processed/acne04_yolo/labels/train/levle3_126.txt,54,54,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle3_127,test,data/raw/acne04/Classification/JPEGImages/levle3_127.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_127.xml,data/processed/acne04_yolo/labels/test/levle3_127.txt,63,63,0.000000,1.000000,1.000000,0,0,6,,false,NEEDS_REVIEW,contains_very_small_box
levle3_128,val,data/raw/acne04/Classification/JPEGImages/levle3_128.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_128.xml,data/processed/acne04_yolo/labels/val/levle3_128.txt,54,54,0.000000,1.000000,1.000000,0,0,37,,false,NEEDS_REVIEW,contains_very_small_box
levle3_136,train,data/raw/acne04/Classification/JPEGImages/levle3_136.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_136.xml,data/processed/acne04_yolo/labels/train/levle3_136.txt,51,51,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_137,train,data/raw/acne04/Classification/JPEGImages/levle3_137.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_137.xml,data/processed/acne04_yolo/labels/train/levle3_137.txt,58,58,0.000000,1.000000,1.000000,0,0,37,,false,NEEDS_REVIEW,contains_very_small_box
levle3_140,test,data/raw/acne04/Classification/JPEGImages/levle3_140.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_140.xml,data/processed/acne04_yolo/labels/test/levle3_140.txt,54,54,0.000000,1.000000,1.000000,0,0,16,acf8394dd155c64512e3cf445577307615150567a0b42bfa0ec26c5e770963a6,false,NEEDS_REVIEW,contains_very_small_box;duplicate_group_annotation_counts_differ
levle3_141,train,data/raw/acne04/Classification/JPEGImages/levle3_141.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_141.xml,data/processed/acne04_yolo/labels/train/levle3_141.txt,63,63,0.000000,1.000000,1.000000,0,0,28,,false,NEEDS_REVIEW,contains_very_small_box
levle3_145,train,data/raw/acne04/Classification/JPEGImages/levle3_145.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_145.xml,data/processed/acne04_yolo/labels/train/levle3_145.txt,55,55,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_19,val,data/raw/acne04/Classification/JPEGImages/levle3_19.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_19.xml,data/processed/acne04_yolo/labels/val/levle3_19.txt,56,56,0.000000,1.000000,1.000000,0,0,3,,false,NEEDS_REVIEW,contains_very_small_box
levle3_2,train,data/raw/acne04/Classification/JPEGImages/levle3_2.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_2.xml,data/processed/acne04_yolo/labels/train/levle3_2.txt,65,65,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_20,test,data/raw/acne04/Classification/JPEGImages/levle3_20.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_20.xml,data/processed/acne04_yolo/labels/test/levle3_20.txt,57,57,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_22,train,data/raw/acne04/Classification/JPEGImages/levle3_22.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_22.xml,data/processed/acne04_yolo/labels/train/levle3_22.txt,65,65,0.000000,1.000000,1.000000,0,0,9,,false,NEEDS_REVIEW,contains_very_small_box
levle3_25,train,data/raw/acne04/Classification/JPEGImages/levle3_25.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_25.xml,data/processed/acne04_yolo/labels/train/levle3_25.txt,53,53,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle3_26,train,data/raw/acne04/Classification/JPEGImages/levle3_26.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_26.xml,data/processed/acne04_yolo/labels/train/levle3_26.txt,62,62,0.000000,1.000000,1.000000,0,0,38,,false,NEEDS_REVIEW,contains_very_small_box
levle3_27,test,data/raw/acne04/Classification/JPEGImages/levle3_27.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_27.xml,data/processed/acne04_yolo/labels/test/levle3_27.txt,58,58,0.000000,1.000000,1.000000,0,0,5,,false,NEEDS_REVIEW,contains_very_small_box
levle3_28,val,data/raw/acne04/Classification/JPEGImages/levle3_28.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_28.xml,data/processed/acne04_yolo/labels/val/levle3_28.txt,62,62,0.000000,1.000000,1.000000,0,0,31,,false,NEEDS_REVIEW,contains_very_small_box
levle3_29,train,data/raw/acne04/Classification/JPEGImages/levle3_29.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_29.xml,data/processed/acne04_yolo/labels/train/levle3_29.txt,53,53,0.000000,1.000000,1.000000,0,0,22,,false,NEEDS_REVIEW,contains_very_small_box
levle3_30,train,data/raw/acne04/Classification/JPEGImages/levle3_30.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_30.xml,data/processed/acne04_yolo/labels/train/levle3_30.txt,54,54,0.000000,1.000000,1.000000,0,0,32,,false,NEEDS_REVIEW,contains_very_small_box
levle3_31,train,data/raw/acne04/Classification/JPEGImages/levle3_31.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_31.xml,data/processed/acne04_yolo/labels/train/levle3_31.txt,53,53,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_33,train,data/raw/acne04/Classification/JPEGImages/levle3_33.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_33.xml,data/processed/acne04_yolo/labels/train/levle3_33.txt,56,56,0.000000,1.000000,1.000000,0,0,3,,false,NEEDS_REVIEW,contains_very_small_box
levle3_34,train,data/raw/acne04/Classification/JPEGImages/levle3_34.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_34.xml,data/processed/acne04_yolo/labels/train/levle3_34.txt,65,65,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_37,test,data/raw/acne04/Classification/JPEGImages/levle3_37.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_37.xml,data/processed/acne04_yolo/labels/test/levle3_37.txt,55,55,0.000000,1.000000,1.000000,0,0,50,,false,NEEDS_REVIEW,contains_very_small_box
levle3_39,train,data/raw/acne04/Classification/JPEGImages/levle3_39.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_39.xml,data/processed/acne04_yolo/labels/train/levle3_39.txt,26,26,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_41,test,data/raw/acne04/Classification/JPEGImages/levle3_41.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_41.xml,data/processed/acne04_yolo/labels/test/levle3_41.txt,61,61,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_45,train,data/raw/acne04/Classification/JPEGImages/levle3_45.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_45.xml,data/processed/acne04_yolo/labels/train/levle3_45.txt,57,57,0.000000,1.000000,1.000000,0,0,13,,false,NEEDS_REVIEW,contains_very_small_box
levle3_48,train,data/raw/acne04/Classification/JPEGImages/levle3_48.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_48.xml,data/processed/acne04_yolo/labels/train/levle3_48.txt,61,61,0.000000,1.000000,1.000000,0,0,14,,false,NEEDS_REVIEW,contains_very_small_box
levle3_49,test,data/raw/acne04/Classification/JPEGImages/levle3_49.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_49.xml,data/processed/acne04_yolo/labels/test/levle3_49.txt,59,59,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_50,test,data/raw/acne04/Classification/JPEGImages/levle3_50.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_50.xml,data/processed/acne04_yolo/labels/test/levle3_50.txt,52,52,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_56,val,data/raw/acne04/Classification/JPEGImages/levle3_56.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_56.xml,data/processed/acne04_yolo/labels/val/levle3_56.txt,57,57,0.000000,1.000000,1.000000,0,0,5,,false,NEEDS_REVIEW,contains_very_small_box
levle3_57,train,data/raw/acne04/Classification/JPEGImages/levle3_57.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_57.xml,data/processed/acne04_yolo/labels/train/levle3_57.txt,59,59,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_59,train,data/raw/acne04/Classification/JPEGImages/levle3_59.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_59.xml,data/processed/acne04_yolo/labels/train/levle3_59.txt,59,59,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_63,train,data/raw/acne04/Classification/JPEGImages/levle3_63.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_63.xml,data/processed/acne04_yolo/labels/train/levle3_63.txt,64,64,0.000000,1.000000,1.000000,0,0,3,,false,NEEDS_REVIEW,contains_very_small_box
levle3_64,train,data/raw/acne04/Classification/JPEGImages/levle3_64.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_64.xml,data/processed/acne04_yolo/labels/train/levle3_64.txt,36,36,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_65,val,data/raw/acne04/Classification/JPEGImages/levle3_65.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_65.xml,data/processed/acne04_yolo/labels/val/levle3_65.txt,65,65,0.000000,1.000000,1.000000,0,0,3,,false,NEEDS_REVIEW,contains_very_small_box
levle3_71,val,data/raw/acne04/Classification/JPEGImages/levle3_71.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_71.xml,data/processed/acne04_yolo/labels/val/levle3_71.txt,55,55,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle3_73,train,data/raw/acne04/Classification/JPEGImages/levle3_73.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_73.xml,data/processed/acne04_yolo/labels/train/levle3_73.txt,51,51,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
levle3_78,train,data/raw/acne04/Classification/JPEGImages/levle3_78.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_78.xml,data/processed/acne04_yolo/labels/train/levle3_78.txt,64,64,0.000000,1.000000,1.000000,0,0,7,,false,NEEDS_REVIEW,contains_very_small_box
levle3_84,train,data/raw/acne04/Classification/JPEGImages/levle3_84.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_84.xml,data/processed/acne04_yolo/labels/train/levle3_84.txt,63,63,0.000000,1.000000,1.000000,0,0,25,,false,NEEDS_REVIEW,contains_very_small_box
levle3_85,train,data/raw/acne04/Classification/JPEGImages/levle3_85.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_85.xml,data/processed/acne04_yolo/labels/train/levle3_85.txt,59,59,0.000000,1.000000,1.000000,0,0,4,,false,NEEDS_REVIEW,contains_very_small_box
levle3_86,train,data/raw/acne04/Classification/JPEGImages/levle3_86.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_86.xml,data/processed/acne04_yolo/labels/train/levle3_86.txt,53,53,0.000000,1.000000,1.000000,0,0,21,,false,NEEDS_REVIEW,contains_very_small_box
levle3_87,val,data/raw/acne04/Classification/JPEGImages/levle3_87.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_87.xml,data/processed/acne04_yolo/labels/val/levle3_87.txt,55,55,0.000000,1.000000,1.000000,0,0,2,,false,NEEDS_REVIEW,contains_very_small_box
levle3_91,test,data/raw/acne04/Classification/JPEGImages/levle3_91.jpg,data/raw/acne04/Detection/VOC2007/Annotations/levle3_91.xml,data/processed/acne04_yolo/labels/test/levle3_91.txt,56,56,0.000000,1.000000,1.000000,0,0,1,,false,NEEDS_REVIEW,contains_very_small_box
